date,value
1988-05-31,274.6894586894587
1988-06-30,282.43836541708885
1988-07-31,300.07982261640797
1988-08-31,292.4195157341072
1988-09-30,297.8626091653912
1988-10-31,302.4912188268352
1988-11-30,299.0916758033229
1988-12-31,301.0739614994934
1989-01-31,325.4634831460674
1989-02-28,326.5170636331319
1989-03-31,332.5543526885569
1989-04-30,345.9028340080972
1989-05-31,357.9506427700103
1989-06-30,367.7493312953764
1989-07-31,381.1548652352672
1989-08-31,383.2028205604008
1989-09-30,402.49364107395195
1989-10-31,383.7198549410698
1989-11-30,387.30652368185883
1989-12-31,387.6915167095115
1990-01-31,361.01646980535685
1990-02-28,348.1482393499138
1990-03-31,338.7154430802639
1990-04-30,321.1807387862797
1990-05-31,343.38470273339277
1990-06-30,346.0338069573738
1990-07-31,344.72796388690904
1990-08-31,297.2221380981224
1990-09-30,271.9990899438799
1990-10-31,290.1855123674911
1990-11-30,274.87732717563864
1990-12-31,279.14135514018693
1991-01-31,285.6770604596691
1991-02-28,305.71510832793496
1991-03-31,325.42463177687245
1991-04-30,345.45634593167193
1991-05-31,352.01538718849304
1991-06-30,354.1360166551006
1991-07-31,368.0960653174672
1991-08-31,354.1224940536867
1991-09-30,354.0194944655543
1991-10-31,358.8104273222241
1991-11-30,336.1629476693401
1991-12-31,345.3321543902814
1992-01-31,337.2977158343012
1992-02-29,339.5781893004115
1992-03-31,332.2913788900626
1992-04-30,335.7556969160158
1992-05-31,339.89337335123605
1992-06-30,328.4294920975909
1992-07-31,315.56156375593713
1992-08-31,308.87812522259424
1992-09-30,310.31992420929896
1992-10-31,317.874601487779
1992-11-30,338.99223552248463
1992-12-31,344.1505011315874
1993-01-31,352.33044911413265
1993-02-28,372.5557432432433
1993-03-31,391.3639450008488
1993-04-30,392.49897515782567
1993-05-31,395.9973699350703
1993-06-30,405.85518524784305
1993-07-31,436.6184639802486
1993-08-31,454.65037760995114
1993-09-30,430.5758894292296
1993-10-31,448.17177384548984
1993-11-30,434.5266796667257
1993-12-31,453.23380880659164
1994-01-31,479.27622126436785
1994-02-28,468.0695947759192
1994-03-31,440.2295225580377
1994-04-30,448.196274819891
1994-05-31,437.7914374140302
1994-06-30,429.24306495263875
1994-07-31,423.9926229508196
1994-08-31,432.4651239126867
1994-09-30,422.3112518265952
1994-10-31,420.59165472208946
1994-11-30,413.5227089057701
1994-12-31,428.77370938479305
1995-01-31,414.1311899184102
1995-02-28,416.2551933525088
1995-03-31,419.45476885271086
1995-04-30,423.4807170834589
1995-05-31,438.5306715618786
1995-06-30,436.0831310679612
1995-07-31,444.5873003973311
1995-08-31,452.4499884143045
1995-09-30,470.12829539231797
1995-10-31,460.88178667693495
1995-11-30,472.40950837385196
1995-12-31,499.2928263426107
1996-01-31,517.5654657990796
1996-02-29,518.3136472466082
1996-03-31,521.5496889456053
1996-04-30,536.502574002574
1996-05-31,544.8261825286983
1996-06-30,544.9971726310688
1996-07-31,521.8695306284806
1996-08-31,523.9519117067402
1996-09-30,539.3360368956743
1996-10-31,546.7655739012523
1996-11-30,568.7259842519685
1996-12-31,579.4092555331993
1997-01-31,595.8440806878307
1997-02-28,627.5308428953498
1997-03-31,620.9155175423285
1997-04-30,630.9047034047035
1997-05-31,666.1263231563292
1997-06-30,697.7521231422505
1997-07-31,739.8463356973995
1997-08-31,716.6716543533153
1997-09-30,739.5892905928422
1997-10-31,699.6486051502145
1997-11-30,700.7618880812681
1997-12-31,743.7197589711304
1998-01-31,773.1327629036709
1998-02-28,810.7188102451116
1998-03-31,856.7778494425505
1998-04-30,847.9994509014368
1998-05-31,832.4351117519827
1998-06-30,839.4961873638345
1998-07-31,834.614194722475
1998-08-31,757.2097870412325
1998-09-30,744.012958963283
1998-10-31,769.6305849072303
1998-11-30,814.1263590446024
1998-12-31,848.0205852330724
1999-01-31,865.9082923401264
1999-02-28,865.4029769468144
1999-03-31,903.6529510333271
1999-04-30,954.0747381334339
1999-05-31,952.879686304514
1999-06-30,971.1948102246321
1999-07-31,950.1159528707688
1999-08-31,948.0374538919891
1999-09-30,935.8612283169246
1999-10-31,984.9612551420645
1999-11-30,1020.5466970387242
1999-12-31,1072.6637467648816
2000-01-31,1045.5346747012563
2000-02-29,1020.5188387893761
2000-03-31,1104.7503402072646
2000-04-30,1144.8893780957624
2000-05-31,1108.4660862087496
2000-06-30,1099.733151946421
2000-07-31,1121.8749323812615
2000-08-31,1194.4879856276668
2000-09-30,1223.121505989732
2000-10-31,1273.5285731258168
2000-11-30,1219.7754491017963
2000-12-31,1166.63836646964
2001-01-31,1131.5689228451522
2001-02-28,1113.3520761245675
2001-03-31,1113.4952445652173
2001-04-30,1151.3542136097342
2001-05-31,1215.8478773584907
2001-06-30,1188.5330188679245
2001-07-31,1155.9189034837236
2001-08-31,1090.869185411662
2001-09-30,1035.5328003504544
2001-10-31,1036.9586374695864
2001-11-30,1085.9507754551585
2001-12-31,1102.0208782480427
2002-01-31,1094.4286210489754
2002-02-28,1109.55958848688
2002-03-31,1134.2446125630445
2002-04-30,1096.279973357016
2002-05-31,1066.4546713540003
2002-06-30,968.3218045112781
2002-07-31,916.8588367576408
2002-08-31,921.8905725617818
2002-09-30,846.3265720081135
2002-10-31,868.0403487429035
2002-11-30,878.9906316107584
2002-12-31,832.1664918470487
2003-01-31,782.2254068047338
2003-02-28,771.8772027453163
2003-03-31,767.2519504359799
2003-04-30,799.578654208966
2003-05-31,792.5960074437489
2003-06-30,825.9280651089524
2003-07-31,833.0075985156388
2003-08-31,874.7707513498673
2003-09-30,839.5502917954
