date,value
1978-12-31,113.84956073477093
1979-01-31,118.39137156740043
1979-02-28,116.68269586446698
1979-03-31,121.53698224852072
1979-04-30,122.71278982797308
1979-05-31,121.92013915147848
1979-06-30,123.98041560771414
1979-07-31,120.43678823699005
1979-08-31,125.65035066155738
1979-09-30,127.08318432157931
1979-10-31,118.13218390804599
1979-11-30,121.26940966010733
1979-12-31,121.71540506506226
1980-01-31,127.76931070315206
1980-02-29,129.01405496119153
1980-03-31,121.2379409382134
1980-04-30,130.71700081985543
1980-05-31,131.20730228909648
1980-06-30,135.47505270555166
1980-07-31,137.8996321232734
1980-08-31,143.37769911504424
1980-09-30,147.32711732711732
1980-10-31,155.42728852838934
1980-11-30,167.59577179698627
1980-12-31,169.09822119102864
1981-01-31,164.66252909231963
1981-02-28,176.38021049142287
1981-03-31,182.76248134018908
1981-04-30,187.69859514687099
1981-05-31,195.26472714130827
1981-06-30,202.38014823154143
1981-07-31,205.01111863095815
1981-08-31,206.413745158407
1981-09-30,182.2186403716697
1981-10-31,182.2267206477733
1981-11-30,193.65589440145652
1981-12-31,192.13751730503003
1982-01-31,192.19098491237935
1982-02-28,186.55239202014332
1982-03-31,184.75443786982248
1982-04-30,196.79719579369055
1982-05-31,185.26942052819967
1982-06-30,187.14914525539973
1982-07-31,188.6845132280665
1982-08-31,203.58901515151516
1982-09-30,206.42697822623472
1982-10-31,223.19862424763542
1982-11-30,238.93005464480873
1982-12-31,239.35443303290714
1983-01-31,242.7130814861068
1983-02-28,252.33068362480128
1983-03-31,262.49813571961226
1983-04-30,285.2620771641629
1983-05-31,284.2011963023382
1983-06-30,302.0782423495124
1983-07-31,300.68628564935807
1983-08-31,312.0741435945565
1983-09-30,318.5653909368396
1983-10-31,309.6062355658199
1983-11-30,326.06236661133505
1983-12-31,338.5702127659574
1984-01-31,349.00422675285927
1984-02-29,332.6849843335744
1984-03-31,335.89725708972566
1984-04-30,340.55949846226633
1984-05-31,326.68874984664455
1984-06-30,329.4160942100098
1984-07-31,329.7899427116487
1984-08-31,366.9344663319171
1984-09-30,382.77777777777777
1984-10-31,393.85830015103664
1984-11-30,382.0767584915753
1984-12-31,405.4122063116919
1985-01-31,438.1655034895315
1985-02-28,455.3206264775414
1985-03-31,472.1252962085308
1985-04-30,438.19660830001385
1985-05-31,463.8655928908637
1985-06-30,463.84636376040385
1985-07-31,450.2622014537903
1985-08-31,438.3088880531528
1985-09-30,448.6711683016944
1985-10-31,443.70246352547235
1985-11-30,459.38071780436314
1985-12-31,469.48230443248195
1986-01-31,466.53354274175456
1986-02-28,488.5039879284329
1986-03-31,521.4004192872118
1986-04-30,538.4866687743704
1986-05-31,527.5144987572494
1986-06-30,550.8257071547421
1986-07-31,538.9146895507319
1986-08-31,568.3633692458375
1986-09-30,541.4462046846147
1986-10-31,526.1751417860232
1986-11-30,553.9937839937841
1986-12-31,556.9405343292158
1987-01-31,584.9657904213179
1987-02-28,593.5308685653636
1987-03-31,629.1954429038241
1987-04-30,657.3524540144713
1987-05-31,650.2403100775193
1987-06-30,661.4521220624342
1987-07-31,684.3576512455516
1987-08-31,730.3712338593974
1987-09-30,698.881124989082
1987-10-31,575.9309686930882
1987-11-30,527.8779235596121
1987-12-31,533.9212897107634
1988-01-31,552.6020285919656
1988-02-29,601.4710716633793
1988-03-31,611.1318307118534
1988-04-30,615.0366728459741
1988-05-31,608.5665445665446
1988-06-30,630.1815265113138
1988-07-31,674.2536585365854
1988-08-31,651.3584837217738
1988-09-30,673.9173494192851
1988-10-31,700.8535300316122
1988-11-30,696.3869444210171
1988-12-31,703.2725430597771
1989-01-31,757.443820224719
1989-02-28,761.8521151795236
1989-03-31,761.8475440637023
1989-04-30,783.5735492577599
1989-05-31,797.001970535798
1989-06-30,802.0204432556362
1989-07-31,853.5349474645957
1989-08-31,845.5715346075337
1989-09-30,882.5774846914742
1989-10-31,820.8313689936537
1989-11-30,841.1814119749777
1989-12-31,832.3024850042844
1990-01-31,770.0008318083514
1990-02-28,727.0384962652877
1990-03-31,694.9018625240124
1990-04-30,675.9185356200527
1990-05-31,734.703544488604
1990-06-30,734.1956557243182
1990-07-31,718.3163063277105
1990-08-31,622.2319806178075
1990-09-30,557.3373274685272
1990-10-31,591.3037396937573
1990-11-30,569.8888728532256
1990-12-31,588.4959112149534
1991-01-31,611.3270385009515
1991-02-28,656.6069243503923
1991-03-31,693.4025383892197
1991-04-30,735.8508004621224
1991-05-31,762.3641077103194
1991-06-30,741.7427133934767
1991-07-31,777.5462520628854
1991-08-31,757.7879714576962
1991-09-30,755.9763753510656
1991-10-31,766.9914205576638
1991-11-30,705.9080441515127
1991-12-31,733.0278333077041
1992-01-31,724.3089430894308
1992-02-29,727.3061095283317
1992-03-31,711.3431380515154
1992-04-30,714.5245188823577
1992-05-31,728.5222336308348
1992-06-30,683.7478901334971
1992-07-31,652.6715381804896
1992-08-31,651.4758885960539
1992-09-30,660.2018656172569
1992-10-31,668.8173675421285
1992-11-30,725.1585247492721
1992-12-31,730.3184610410603
1993-01-31,746.8487845076226
1993-02-28,783.360641891892
1993-03-31,832.6260397216093
1993-04-30,841.3503320488644
1993-05-31,862.6391057779241
1993-06-30,880.1370326509898
1993-07-31,936.1290891455778
1993-08-31,986.2878720568636
1993-09-30,929.3507379916389
1993-10-31,965.9447561501942
1993-11-30,935.5451161141641
1993-12-31,980.660051386551
1994-01-31,1059.2825071839081
1994-02-28,1041.3194382324
1994-03-31,975.5970214629873
1994-04-30,1008.4422772799155
1994-05-31,989.0835625859697
