date,value
1978-12-31,164.08915995062804
1979-01-31,172.05330192151953
1979-02-28,185.91403417918178
1979-03-31,177.5887573964497
1979-04-30,183.47045624532538
1979-05-31,207.66845647735008
1979-06-30,207.43010913439974
1979-07-31,213.67305751765892
1979-08-31,227.82156026317693
1979-09-30,284.1356126171233
1979-10-31,274.42528735632186
1979-11-30,297.42397137745974
1979-12-31,366.5873793199944
1980-01-31,452.3727052303429
1980-02-29,445.4233969652472
1980-03-31,364.16525517342956
1980-04-30,386.07736453752705
1980-05-31,381.87263780931323
1980-06-30,459.2410400562192
1980-07-31,426.3552439786215
1980-08-31,446.9026548672566
1980-09-30,470.96842551388005
1980-10-31,455.5330243337196
1980-11-30,464.6150386085913
1980-12-31,455.91647331786544
1981-01-31,392.94026377036465
1981-02-28,405.23742438054194
1981-03-31,426.06568253441696
1981-04-30,411.02596849723284
1981-05-31,433.0050596313697
1981-06-30,399.66225724739655
1981-07-31,392.5360146959296
1981-08-31,422.0875955904261
1981-09-30,406.5137005783635
1981-10-31,392.89657710710344
1981-11-30,377.33272644515245
1981-12-31,369.17397323488694
1982-01-31,362.6651672757942
1982-02-28,351.15243075731166
1982-03-31,315.5818540433925
1982-04-30,361.7926890335503
1982-05-31,314.6464157879462
1982-06-30,325.007677346709
1982-07-31,358.56948656279405
1982-08-31,432.9755892255892
1982-09-30,421.66755177907595
1982-10-31,454.91186586414443
1982-11-30,476.5027322404371
1982-12-31,469.5032487948019
1983-01-31,519.8251639088355
1983-02-28,432.9623741388447
1983-03-31,441.834451901566
1983-04-30,463.903598832811
1983-05-31,475.8020663404024
1983-06-30,466.31543548929494
1983-07-31,479.4909669355755
1983-08-31,485.9807602064758
1983-09-30,475.4637238788448
1983-10-31,441.108545034642
1983-11-30,480.1991937396253
1983-12-31,463.82978723404256
1984-01-31,464.632023868722
1984-02-29,475.11448541817305
1984-03-31,451.534170153417
1984-04-30,444.523302578661
1984-05-31,471.41455036191877
1984-06-30,457.61776251226695
1984-07-31,435.8370464672184
1984-08-31,448.37131453585687
1984-09-30,463.524811218986
1984-10-31,457.91569408210904
1984-11-30,439.95720780957475
1984-12-31,428.61114972890306
1985-01-31,436.7611451360205
1985-02-28,425.16252955082746
1985-03-31,487.6332938388625
1985-04-30,443.0580449469186
1985-05-31,435.9900027770064
1985-06-30,433.5516441533633
1985-07-31,425.10384215991695
1985-08-31,417.76357026451046
1985-09-30,415.02102178621476
1985-10-31,388.78258789763214
1985-11-30,381.5388224255219
1985-12-31,374.527545527431
1986-01-31,393.20170518285846
1986-02-28,364.4643242078034
1986-03-31,360.5870020964361
1986-04-30,364.3692696806829
1986-05-31,355.42667771333885
1986-06-30,360.596921797005
1986-07-31,360.9288238263503
1986-08-31,376.78746327130267
1986-09-30,411.31305277480806
1986-10-31,385.46573103912334
1986-11-30,378.3022533022533
1986-12-31,374.3177247917265
1987-01-31,360.5509542671948
1987-02-28,358.9686891915797
1987-03-31,371.8095910977656
1987-04-30,395.12684160055795
1987-05-31,388.458225667528
1987-06-30,392.2307962118555
1987-07-31,411.4768683274021
1987-08-31,406.5638450502152
1987-09-30,401.34509564154075
1987-10-31,406.55623970167375
1987-11-30,401.3527829842718
1987-12-31,384.4634107792002
1988-01-31,365.78548039293986
1988-02-29,350.2218934911242
1988-03-31,370.4799740554564
1988-04-30,361.8924800515838
1988-05-31,370.7773707773708
1988-06-30,368.5832489023979
1988-07-31,387.4057649667406
1988-08-31,387.9114899791421
1988-09-30,357.16214999549834
1988-10-31,362.13558131366347
1988-11-30,356.41393269798436
1988-12-31,346.2934819317798
1989-01-31,345.85674157303373
1989-02-28,343.93885531461075
1989-03-31,342.846917777579
1989-04-30,339.67611336032394
1989-05-31,339.49516749554283
1989-06-30,356.3240351547574
1989-07-31,336.5006852444038
1989-08-31,333.8281684913713
1989-09-30,345.2661328308996
1989-10-31,340.2538531278332
1989-11-30,364.74530831099196
1989-12-31,343.6161096829477
1990-01-31,345.2420562302446
1990-02-28,334.6466387589264
1990-03-31,307.7758289484674
1990-04-30,303.223944591029
1990-05-31,294.46832670938437
1990-06-30,287.60411562959337
1990-07-31,294.8443810881445
1990-08-31,293.5720775287704
1990-09-30,309.72243288336114
1990-10-31,279.3727915194346
1990-11-30,277.7096262086882
1990-12-31,285.48481308411215
1991-01-31,267.8963548528766
1991-02-28,261.0667242496221
1991-03-31,278.6352240676904
1991-04-30,295.22198382571383
1991-05-31,301.38819200535204
1991-06-30,319.5263705759889
1991-07-31,315.1654651263789
1991-08-31,295.1070336391437
1991-09-30,293.1604163224847
1991-10-31,294.8770829896057
1991-11-30,290.8758834273009
1991-12-31,271.7207442718745
1992-01-31,274.17731320170344
1992-02-29,279.43969610636276
1992-03-31,277.64686763630453
1992-04-30,270.8350108704405
1992-05-31,266.56662190980177
1992-06-30,263.4647844100046
1992-07-31,261.49068322981367
1992-08-31,242.18249163045803
1992-09-30,254.33610260894912
1992-10-31,257.5148018824958
1992-11-30,270.3008735037205
1992-12-31,269.07533139346907
1993-01-31,272.3114956736712
1993-02-28,276.6891891891892
1993-03-31,286.70853844848074
1993-04-30,290.4812658850537
1993-05-31,310.2243774143174
1993-06-30,320.1234985620031
1993-07-31,354.24565734944
1993-08-31,330.1199466903599
1993-09-30,303.30176606091635
1993-10-31,319.03323262839876
1993-11-30,328.75376706257754
1993-12-31,346.1061398068574
1994-01-31,339.34985632183907
1994-02-28,341.30959835405673
1994-03-31,340.9548839246605
1994-04-30,330.74152170093123
1994-05-31,333.2187070151307
1994-06-30,328.3575778078485
