date,value
2000-12-31,107.46910263299301
2001-01-31,111.59690089314537
2001-02-28,108.87543252595157
2001-03-31,107.6947463768116
2001-04-30,115.60387561964849
2001-05-31,122.30778301886792
2001-06-30,121.99882075471699
2001-07-31,114.23872073101086
2001-08-31,108.97466695785107
2001-09-30,94.95126492169533
2001-10-31,102.29484627294846
2001-11-30,110.48999775230388
2001-12-31,114.40712583683195
2002-01-31,114.3371541044344
2002-02-28,113.16841983585714
2002-03-31,120.92847317744155
2002-04-30,118.9598134991119
2002-05-31,113.82869926494088
2002-06-30,101.54085213032582
2002-07-31,92.27128692630073
2002-08-31,91.36174107596868
2002-09-30,84.20182555780933
2002-10-31,85.17234387672343
2002-11-30,89.39659514455525
2002-12-31,80.7523600648422
2003-01-31,76.90273668639054
2003-02-28,75.79206084214431
2003-03-31,75.12528682882056
2003-04-30,81.09783487557273
2003-05-31,84.30722381999662
2003-06-30,90.04288089612321
2003-07-31,94.54939035165224
2003-08-31,104.05966871053354
2003-09-30,99.3906625472022
2003-10-31,108.42626054035452
2003-11-30,106.9409704852426
2003-12-31,105.79730799683296
2004-01-31,112.53149224806202
2004-02-29,114.5289096472862
2004-03-31,119.58360602094241
2004-04-30,116.77827069557209
2004-05-31,114.86227250368914
2004-06-30,120.37186343068697
2004-07-31,115.26538749065537
2004-08-31,114.42077450251836
2004-09-30,115.74502377306793
2004-10-31,116.04773494543456
2004-11-30,120.0315908236179
2004-12-31,121.94772777329122
2005-01-31,125.81051016494054
2005-02-28,127.70310024892508
2005-03-31,127.5570811477939
2005-04-30,122.57389827892257
2005-05-31,132.77187576027896
2005-06-30,139.3747932517367
2005-07-31,146.57735880261308
2005-08-31,146.77734054763076
2005-09-30,152.43647234678625
2005-10-31,147.57298511186892
2005-11-30,156.88418727164583
2005-12-31,162.9159955920997
2006-01-31,170.6007592011883
2006-02-28,172.6938947368421
2006-03-31,177.2975875743556
2006-04-30,175.6289383425062
2006-05-31,161.50994715573515
2006-06-30,160.9155982065602
2006-07-31,155.75389676509752
2006-08-31,159.05532643374056
2006-09-30,161.978672985782
2006-10-31,168.60113421550093
2006-11-30,167.80454545454546
2006-12-31,171.03113135914958
2007-01-31,177.0356646595646
2007-02-28,174.9360381500265
2007-03-31,177.82174500675777
2007-04-30,179.728776185226
2007-05-31,186.4089794097971
2007-06-30,184.2502776749352
2007-07-31,175.49135478222806
2007-08-31,170.51295147756292
2007-09-30,168.22483955144935
2007-10-31,173.17020834775386
2007-11-30,156.65944041731592
2007-12-31,154.21642551457103
2008-01-31,140.5628782784129
2008-02-29,138.91870508340477
2008-03-31,131.90741209208198
2008-04-30,139.62355212355212
2008-05-31,144.9490585504256
2008-06-30,131.07713778228876
2008-07-31,129.98398565114343
2008-08-31,137.61859518154054
2008-09-30,122.92945535901559
2008-10-31,106.62616602649526
2008-11-30,97.78502396479925
2008-12-31,94.81425594596537
2009-01-31,95.08739076154806
2009-02-28,86.32948434039861
2009-03-31,88.76765855124738
2009-04-30,103.69868173258004
2009-05-31,106.14058731734998
2009-06-30,107.0595726616669
2009-07-31,116.43372471353798
2009-08-31,122.3752802690583
2009-09-30,126.29720685651849
2009-10-31,120.0358108108108
2009-11-30,121.04905811089662
2009-12-31,132.00957934194085
2010-01-31,132.89130746097666
2010-02-28,139.9410464259396
2010-03-31,151.7560649899844
2010-04-30,159.54562523469772
2010-05-31,156.02827659055822
2010-06-30,149.19158992747128
2010-07-31,151.43460239484187
2010-08-31,148.43059936908517
2010-09-30,153.7771101992966
2010-10-31,157.4446128310601
2010-11-30,168.70287736574858
2010-12-31,179.51055231252806
2011-01-31,176.7623429739994
2011-02-28,182.0297816972676
2011-03-31,179.3404659674808
2011-04-30,177.95625841184386
2011-05-31,180.05144247480015
2011-06-30,175.30132152494292
2011-07-31,173.53856942496495
2011-08-31,157.12249134948095
2011-09-30,149.2668295934237
2011-10-31,160.9777873009071
2011-11-30,163.93352213444626
2011-12-31,168.5802612257516
2012-01-31,178.04720704310867
2012-02-29,182.44588261548762
2012-03-31,185.3758610362384
2012-04-30,186.03223853488726
2012-05-31,180.51116665322905
2012-06-30,184.2438443208896
2012-07-31,188.55910126994465
2012-08-31,189.6978828007295
2012-09-30,191.49033255993814
2012-10-31,189.45740013853614
2012-11-30,191.41537039889113
2012-12-31,194.3337880854934
2013-01-31,200.2590405904059
2013-02-28,208.37002056516113
2013-03-31,220.9918000780945
2013-04-30,219.12943696450432
2013-05-31,222.49269567891744
2013-06-30,216.45948012232415
2013-07-31,227.0048964218456
2013-08-31,223.30789573101626
2013-09-30,233.96519807478714
2013-10-31,238.7640202331207
2013-11-30,243.62794798324882
2013-12-31,246.1235588427235
2014-01-31,246.45531222255104
2014-02-28,253.83479331064942
2014-03-31,253.1454888308674
2014-04-30,247.80361010830327
2014-05-31,255.04446240905415
2014-06-30,264.0415873480744
2014-07-31,258.6800209283205
2014-08-31,270.50424628450105
2014-09-30,267.6086783755861
2014-10-31,273.4326093899713
2014-11-30,275.53312505006807
2014-12-31,284.87356889877276
2015-01-31,300.41309155241044
2015-02-28,320.77135231316726
2015-03-31,335.7663351612603
2015-04-30,325.1083370485956
2015-05-31,337.1631722880583
2015-06-30,327.5475913843954
2015-07-31,332.7190662897784
2015-08-31,308.1141328577798
2015-09-30,295.2860840846202
2015-10-31,317.5038576745031
2015-11-30,334.3501276113054
2015-12-31,316.7034077339947
2016-01-31,291.2106227106227
2016-02-29,294.07788390889056
2016-03-31,304.88888888888886
2016-04-30,311.5618696834166
2016-05-31,322.33010579164426
