date,value
1997-11-30,175.13792801471234
1997-12-31,177.97373864556164
1998-01-31,182.49608979666942
1998-02-28,205.16662076562932
1998-03-31,213.12263890168617
1998-04-30,206.08035142308043
1998-05-31,196.41222062004326
1998-06-30,190.99310094408133
1998-07-31,183.78070973612375
1998-08-31,157.60036248300864
1998-09-30,151.34427645788338
1998-10-31,172.8979116399035
1998-11-30,186.69548839996577
1998-12-31,190.03232391970056
1999-01-31,199.07853127196063
1999-02-28,197.64294790343078
1999-03-31,216.56767827220256
1999-04-30,240.28781730678492
1999-05-31,237.47130833970925
1999-06-30,253.29589465530597
1999-07-31,249.4894333270993
1999-08-31,253.3301806488225
1999-09-30,247.18143459915615
1999-10-31,262.24624509710134
1999-11-30,283.87837971674753
1999-12-31,310.42504479394785
2000-01-31,297.0493310182821
2000-02-29,293.083178917027
2000-03-31,309.94975400397783
2000-04-30,325.3538800220143
2000-05-31,312.8539180909384
2000-06-30,312.31477605692754
2000-07-31,316.4373039056583
2000-08-31,343.52346732539866
2000-09-30,336.5898459783229
2000-10-31,351.2272781275989
2000-11-30,331.97950253339474
2000-12-31,326.3858140784524
2001-01-31,341.34509846120733
2001-02-28,333.78892733564015
2001-03-31,335.22305253623193
2001-04-30,350.28053177106807
2001-05-31,364.002358490566
2001-06-30,360.62382075471703
2001-07-31,351.6413478012565
2001-08-31,326.6455557982092
2001-09-30,294.2656883145329
2001-10-31,294.1196637911966
2001-11-30,320.6900427062261
2001-12-31,327.51049585839104
2002-01-31,331.347690170198
2002-02-28,329.0151427580626
2002-03-31,346.57381934892254
2002-04-30,343.12611012433393
2002-05-31,336.27463513369554
2002-06-30,292.5363408521303
2002-07-31,272.2999080036799
2002-08-31,271.81633275704263
2002-09-30,240.2819472616633
2002-10-31,243.43167072181672
2002-11-30,253.45320842147677
2002-12-31,232.36387908839518
2003-01-31,223.93953402366864
2003-02-28,216.45705805972915
2003-03-31,210.44332262505736
2003-04-30,223.1012487647112
2003-05-31,229.7420064286923
2003-06-30,247.79994749278023
2003-07-31,261.9658950344584
2003-08-31,284.97483298252035
2003-09-30,277.5163062135256
2003-10-31,300.32868697298227
2003-11-30,295.25179256294814
2003-12-31,301.1045130641331
2004-01-31,315.74612403100775
2004-02-29,322.0430020937349
2004-03-31,335.49083769633506
2004-04-30,336.77324851427136
2004-05-31,331.32234792588946
2004-06-30,345.45207733443027
2004-07-31,337.98322119777396
2004-08-31,335.9937247130708
2004-09-30,338.14892416794265
2004-10-31,337.1264819031169
2004-11-30,348.9529898458067
2004-12-31,357.57653623082
2005-01-31,368.120444955888
2005-02-28,379.1574262653692
2005-03-31,380.1558161061401
2005-04-30,369.98996681330556
2005-05-31,396.7123509853215
2005-06-30,412.433013562686
2005-07-31,428.5297279417845
2005-08-31,437.01016560091824
2005-09-30,462.5793057631623
2005-10-31,447.1329950927389
2005-11-30,468.9463845696321
2005-12-31,482.05475968466556
2006-01-31,498.9783792705067
2006-02-28,509.0307368421053
2006-03-31,514.090383344349
2006-04-30,519.6203238414294
2006-05-31,489.2928193969537
2006-06-30,493.9864705419649
2006-07-31,501.12320827132453
2006-08-31,513.790366508443
2006-09-30,528.7567140600315
2006-10-31,547.427536231884
2006-11-30,544.0083333333333
2006-12-31,563.0273348519362
2007-01-31,580.2045700169831
2007-02-28,572.6250851563092
2007-03-31,582.6903438954798
2007-04-30,602.6497611172363
2007-05-31,629.6818553482494
2007-06-30,626.5953350610885
2007-07-31,597.6654264244546
2007-08-31,595.3513316307916
2007-09-30,600.5388250229213
2007-10-31,606.0531598255693
2007-11-30,561.9260212722716
2007-12-31,552.8652944772774
2008-01-31,501.9522528581035
2008-02-29,492.88323333553114
2008-03-31,468.7819377687833
2008-04-30,500.28893178893173
2008-05-31,509.12432293010056
2008-06-30,455.74346612534885
2008-07-31,446.27121901223495
2008-08-31,465.90566677977597
2008-09-30,408.2779836397959
2008-10-31,362.18389903582346
2008-11-30,342.99442130902804
2008-12-31,333.1156139972695
2009-01-31,325.9433520599251
2009-02-28,289.1869661499526
2009-03-31,298.648932972648
2009-04-30,350.1062146892656
2009-05-31,371.6229252376224
2009-06-30,368.5000707513796
2009-07-31,403.1242042721743
2009-08-31,430.4021860986547
2009-09-30,438.22235880625556
2009-10-31,418.27432432432437
2009-11-30,424.7074485788458
2009-12-31,454.04623073719284
2010-01-31,449.43147644278963
2010-02-28,465.4030950626382
2010-03-31,500.8257289116403
2010-04-30,500.01727375140825
2010-05-31,484.5575688632486
2010-06-30,464.5261184907505
2010-07-31,480.0706171323304
2010-08-31,470.85804416403784
2010-09-30,483.1689624853458
2010-10-31,496.27192032907556
2010-11-30,503.7582705031543
2010-12-31,531.5678790600209
2011-01-31,544.6888694127958
2011-02-28,558.4726037299407
2011-03-31,533.3377912296754
2011-04-30,534.6621803499328
2011-05-31,535.7135905457073
2011-06-30,525.4853663599253
2011-07-31,514.5280504908836
2011-08-31,452.67681660899655
2011-09-30,440.23698437384286
2011-10-31,468.9050782086994
2011-11-30,471.5002235802653
2011-12-31,485.4602364943194
2012-01-31,507.9174256223436
2012-02-29,524.3331101688611
2012-03-31,527.5134770889489
2012-04-30,513.2336915392766
2012-05-31,485.36886237200684
2012-06-30,508.2359015091343
2012-07-31,515.517746662325
2012-08-31,517.9113472365395
2012-09-30,519.7130703789637
2012-10-31,520.9543600400216
2012-11-30,526.9058986600955
2012-12-31,544.0510838259816
2013-01-31,561.3571955719557
2013-02-28,571.1029019727322
2013-03-31,595.5415853182351
2013-04-30,609.6496328029376
2013-05-31,624.1996001845301
