date,value
2021-04-30,0.86863
2021-05-31,0.86013
2021-06-30,0.85805
2021-07-31,0.8514
2021-08-31,0.85875
2021-09-30,0.86053
2021-10-31,0.8449
2021-11-30,0.85173
2021-12-31,0.84028
2022-01-31,0.83153
2022-02-28,0.8355
2022-03-31,0.84595
2022-04-30,0.83908
2022-05-31,0.85138
2022-06-30,0.8582
2022-07-31,0.8399
2022-08-31,0.86035
2022-09-30,0.883
2022-10-31,0.86115
2022-11-30,0.86488
2022-12-31,0.88693
2023-01-31,0.88073
2023-02-28,0.87701
2023-03-31,0.8792
2023-04-30,0.8805
2023-05-31,0.86405
2023-06-30,0.85828
2023-07-31,0.85765
2023-08-31,0.85718
2023-09-30,0.86458
2023-10-31,0.87366
2023-11-30,0.86368
2023-12-31,0.86905
2024-01-31,0.85435
2024-02-29,0.85655
2024-03-31,0.8551
2024-04-30,0.85478
2024-05-31,0.85365
2024-06-30,0.84638
2024-07-31,0.8438
2024-08-31,0.8412
2024-09-30,0.83543
2024-10-31,0.83753
2024-11-30,0.83205
2024-12-31,0.82918
2025-01-31,0.83608
2025-02-28,0.82608
2025-03-31,0.83536
2025-04-30,0.8518
2025-05-31,0.8412
